,id,Neighb,Restaurant,Hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
6,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,11.0,16.0,6.0,12.0,17.0,33.0,6.0,3.0
12,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,12.0,26.0,10.0,20.0,20.0,43.0,12.0,7.0
13,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,13.0,23.0,11.0,20.0,16.0,32.0,19.0,12.0
14,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,14.0,25.0,11.0,15.0,14.0,24.0,23.0,20.0
15,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,15.0,34.0,14.0,12.0,15.0,25.0,25.0,33.0
16,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,16.0,39.0,24.0,20.0,19.0,32.0,30.0,43.0
17,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,17.0,43.0,41.0,34.0,19.0,43.0,55.0,47.0
18,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,18.0,47.0,50.0,41.0,16.0,58.0,89.0,51.0
19,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,19.0,48.0,42.0,38.0,23.0,67.0,100.0,52.0
20,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,20.0,37.0,34.0,41.0,30.0,64.0,85.0,42.0
21,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,21.0,19.0,11.0,25.0,16.0,50.0,61.0,23.0
22,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ChIJAVNBSfGAhYAR9XpzN8A0A8k,North Beach,North Beach Pizza,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,0.0,0.0,0.0,0.0,0.0,15.0,65.0,100.0
1,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
11,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,11.0,15.0,0.0,0.0,25.0,15.0,0.0,5.0
12,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,12.0,25.0,0.0,0.0,35.0,40.0,10.0,15.0
13,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,13.0,5.0,0.0,0.0,15.0,35.0,75.0,20.0
14,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,14.0,20.0,0.0,0.0,10.0,15.0,30.0,20.0
15,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,15.0,30.0,0.0,0.0,15.0,15.0,20.0,35.0
16,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,16.0,20.0,0.0,0.0,20.0,20.0,35.0,50.0
17,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,17.0,30.0,0.0,0.0,25.0,30.0,50.0,20.0
18,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,18.0,40.0,0.0,0.0,30.0,30.0,70.0,15.0
19,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,19.0,45.0,0.0,0.0,35.0,25.0,80.0,45.0
20,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,20.0,40.0,0.0,0.0,40.0,30.0,75.0,70.0
21,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,21.0,25.0,0.0,0.0,50.0,55.0,65.0,55.0
22,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,22.0,0.0,0.0,0.0,45.0,85.0,50.0,20.0
23,ChIJNTz6dvSAhYARYjrGvbdP5R8,North Beach,Pizzelle di North Beach,23.0,0.0,0.0,0.0,30.0,90.0,90.0,0.0
0,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,0.0,0.0,75.0,91.0,75.0,83.0,91.0,75.0
1,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,1.0,0.0,83.0,75.0,75.0,66.0,91.0,100.0
2,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,2.0,0.0,58.0,50.0,66.0,41.0,58.0,91.0
3,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,16.0,33.0,50.0,16.0,0.0,0.0,16.0,0.0
17,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,17.0,41.0,58.0,33.0,0.0,8.0,25.0,0.0
18,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,18.0,50.0,66.0,50.0,25.0,16.0,50.0,0.0
19,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,19.0,75.0,66.0,66.0,41.0,41.0,75.0,0.0
20,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,20.0,91.0,66.0,66.0,66.0,75.0,83.0,0.0
21,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,21.0,83.0,58.0,66.0,83.0,91.0,83.0,0.0
22,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,22.0,75.0,66.0,58.0,91.0,83.0,75.0,0.0
23,ChIJ-RaLVvSAhYARx4hUyCquMHY,North Beach,Paris Pizza & Grill,23.0,58.0,83.0,66.0,91.0,83.0,66.0,0.0
0,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,0.0,45.0,37.0,88.0,48.0,71.0,91.0,97.0
1,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,1.0,25.0,34.0,28.0,34.0,45.0,100.0,97.0
2,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,17.0,14.0,20.0,14.0,11.0,11.0,17.0,22.0
18,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,18.0,25.0,28.0,20.0,20.0,28.0,28.0,40.0
19,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,19.0,37.0,34.0,22.0,37.0,48.0,45.0,42.0
20,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,20.0,42.0,40.0,22.0,48.0,65.0,77.0,34.0
21,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,21.0,48.0,37.0,22.0,54.0,68.0,97.0,37.0
22,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,22.0,42.0,31.0,28.0,68.0,62.0,82.0,51.0
23,ChIJy2ukjvOAhYARnqMKYHfLidk,North Beach,Sam’s Pizza & Burgers,23.0,37.0,31.0,42.0,80.0,65.0,74.0,60.0
0,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,0.0,0.0,0.0,0.0,0.0,0.0,60.0,90.0
1,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,1.0,0.0,0.0,0.0,0.0,0.0,33.0,56.0
2,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,11.0,10.0,12.0,11.0,10.0,8.0,12.0,13.0
12,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,12.0,15.0,18.0,15.0,13.0,30.0,29.0,28.0
13,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,13.0,20.0,22.0,18.0,16.0,43.0,48.0,44.0
14,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,14.0,24.0,23.0,20.0,18.0,27.0,55.0,52.0
15,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,15.0,26.0,21.0,18.0,18.0,13.0,49.0,52.0
16,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,16.0,26.0,18.0,15.0,17.0,18.0,45.0,50.0
17,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,17.0,28.0,20.0,14.0,20.0,32.0,54.0,50.0
18,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,18.0,35.0,25.0,20.0,42.0,48.0,68.0,52.0
19,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,19.0,41.0,29.0,31.0,67.0,59.0,71.0,51.0
20,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,20.0,36.0,30.0,36.0,54.0,63.0,64.0,46.0
21,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,21.0,30.0,38.0,41.0,46.0,65.0,65.0,37.0
22,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,22.0,30.0,40.0,44.0,57.0,71.0,83.0,27.0
23,ChIJmx3iW_GAhYARrlV9H2vyE-E,North Beach,Golden Boy Pizza,23.0,13.0,22.0,23.0,36.0,74.0,100.0,18.0
0,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),0.0,11.0,0.0,5.0,14.0,22.0,62.0,94.0
1,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),1.0,2.0,0.0,0.0,2.0,8.0,74.0,100.0
2,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
14,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),14.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
15,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),15.0,0.0,0.0,0.0,2.0,2.0,11.0,11.0
16,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),16.0,0.0,5.0,5.0,8.0,11.0,20.0,22.0
17,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),17.0,0.0,11.0,11.0,17.0,22.0,28.0,34.0
18,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),18.0,0.0,11.0,14.0,20.0,34.0,37.0,31.0
19,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),19.0,0.0,8.0,14.0,22.0,40.0,62.0,22.0
20,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),20.0,0.0,5.0,17.0,22.0,48.0,94.0,17.0
21,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),21.0,0.0,25.0,25.0,28.0,68.0,94.0,22.0
22,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),22.0,0.0,54.0,37.0,37.0,91.0,54.0,31.0
23,ChIJ8UEEfPSAhYARbcvgsSWo-rM,North Beach,Nizario's Pizza (Broadway),23.0,0.0,37.0,31.0,37.0,74.0,42.0,25.0
0,ChIJo3CA8_OAhYARhhs-L5RKHF4,North Beach,Il Casaro Pizzeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJo3CA8_OAhYARhhs-L5RKHF4,North Beach,Il Casaro Pizzeria,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJo3CA8_OAhYARhhs-L5RKHF4,North Beach,Il Casaro Pizzeria,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJo3CA8_OAhYARhhs-L5RKHF4,North Beach,Il Casaro Pizzeria,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJo3CA8_OAhYARhhs-L5RKHF4,North Beach,Il Casaro Pizzeria,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
